idx,point,pointname,credate
4,1000,회원가입 추천,20221025
163,1000,친구추천,20221025
63,1000,회원가입 추천,20221025
63,1000,회원가입 추천,20221025
3110,1000,회원가입 추천,20221025
3020,1000,친구추천,20221025
1591,1000,친구추천 회원가입,20221025
3219,1000,회원가입 추천,20221025
619,1000,친구추천 회원가입,20221025
2169,1000,친구추천,20221025
474,1000,친구추천,20221025
3122,1000,친구추천,20221025
2989,1000,회원가입 추천,20221025
3041,1000,친구추천 회원가입,20221025
3703,1000,친구추천,20221025
1669,1000,친구추천 회원가입,20221025
1799,1000,친구추천,20221025
3829,1000,친구추천,20221025
3781,1000,친구추천 회원가입,20221025
1021,1000,회원가입 추천,20221025
581,1000,친구추천,20221025
70,1000,회원가입 추천,20221025
380,1000,친구추천 회원가입,20221025
837,1000,친구추천,20221025
2203,1000,친구추천,20221025
3615,1000,친구추천,20221025
2241,1000,회원가입 추천,20221025
2348,1000,친구추천 회원가입,20221025
483,1000,친구추천 회원가입,20221025
1116,1000,친구추천 회원가입,20221025
2804,1000,친구추천 회원가입,20221025
172,1000,회원가입 추천,20221025
2,1000,회원가입 추천,20221025
6,1000,회원가입 추천,20221025
257,1000,친구추천 회원가입,20221025
70,1000,회원가입 추천,20221025
3521,1000,친구추천,20221025
533,1000,회원가입 추천,20221025
137,1000,회원가입 추천,20221025
1992,1000,회원가입 추천,20221025
1246,1000,친구추천 회원가입,20221025
2260,1000,친구추천 회원가입,20221025
28,1000,회원가입 추천,20221025
107,1000,회원가입 추천,20221025
409,1000,친구추천 회원가입,20221025
1795,1000,친구추천,20221025
137,1000,회원가입 추천,20221025
182,1000,친구추천,20221025
3769,1000,친구추천,20221025
1659,1000,회원가입 추천,20221025
1917,1000,친구추천,20221025
14,1000,친구추천,20221025
14,1000,친구추천,20221025
1646,1000,친구추천 회원가입,20221025
3538,1000,회원가입 추천,20221025
569,1000,친구추천,20221025
1738,1000,친구추천,20221025
240,1000,회원가입 추천,20221025
14,1000,친구추천,20221025
428,1000,회원가입 추천,20221025
1098,1000,회원가입 추천,20221025
1730,1000,친구추천,20221025
61,1000,회원가입 추천,20221025
107,1000,친구추천,20221025
1671,1000,친구추천,20221025
5,1000,회원가입 추천,20221025
1414,1000,친구추천,20221025
14,1000,친구추천,20221025
544,1000,친구추천 회원가입,20221025
569,1000,회원가입 추천,20221025
182,1000,회원가입 추천,20221025
1415,1000,친구추천 회원가입,20221025
486,1000,회원가입 추천,20221025
403,1000,친구추천 회원가입,20221025
479,1000,회원가입 추천,20221025
3450,1000,친구추천 회원가입,20221025
1072,1000,친구추천 회원가입,20221025
3441,1000,친구추천,20221025
2614,1000,회원가입 추천,20221025
307,1000,친구추천,20221025
49,1000,회원가입 추천,20221025
210,1000,친구추천,20221025
3322,1000,친구추천 회원가입,20221025
2654,1000,회원가입 추천,20221025
883,1000,친구추천,20221025
795,1000,친구추천 회원가입,20221025
3021,1000,친구추천 회원가입,20221025
177,1000,친구추천,20221025
2673,1000,친구추천,20221025
1927,1000,친구추천,20221025
31,1000,회원가입 추천,20221025
565,1000,친구추천,20221025
3221,1000,친구추천 회원가입,20221025
565,1000,회원가입 추천,20221025
1290,1000,친구추천 회원가입,20221025
1353,1000,친구추천,20221025
899,1000,친구추천 회원가입,20221025
3462,1000,친구추천 회원가입,20221025
110,1000,회원가입 추천,20221025
2142,1000,친구추천 회원가입,20221025
177,1000,회원가입 추천,20221025
147,1000,친구추천,20221025
1393,1000,회원가입 추천,20221025
607,1000,회원가입 추천,20221025
110,1000,회원가입 추천,20221025
3776,1000,친구추천 회원가입,20221025
12,1000,회원가입 추천,20221025
3179,1000,친구추천,20221025
116,1000,친구추천 회원가입,20221025
540,1000,친구추천 회원가입,20221025
375,1000,친구추천,20221025
2692,1000,친구추천 회원가입,20221025
431,1000,친구추천 회원가입,20221025
3549,1000,친구추천 회원가입,20221025
72,1000,회원가입 추천,20221025
2948,1000,친구추천 회원가입,20221025
8,1000,회원가입 추천,20221025
2122,1000,친구추천 회원가입,20221025
2106,1000,친구추천 회원가입,20221025
1104,1000,친구추천 회원가입,20221025
459,1000,회원가입 추천,20221025
345,1000,친구추천,20221025
152,1000,친구추천 회원가입,20221025
623,1000,친구추천,20221025
526,1000,친구추천 회원가입,20221025
441,1000,친구추천 회원가입,20221025
3688,1000,교사부여,20221025
2340,1500,교사부여,20221025
1187,1000,친구추천,20221025
2851,2000,교사부여,20221025
1352,1000,친구추천 회원가입,20221025
1338,1000,교사부여,20221025
459,1000,친구추천,20221025
483,1000,교사부여,20221025
1513,1000,친구추천 회원가입,20221025
1285,1000,교사부여,20221025
1257,1000,교사부여,20221025
3919,1000,교사부여,20221025
2274,1000,교사부여,20221025
3748,1000,교사부여,20221025
557,1000,교사부여,20221025
2166,1000,교사부여,20221025
3811,1000,교사부여,20221025
1856,2013,(북클럽) 북클럽 -> 초등 전환,20221025
3765,1000,교사부여,20221025
1070,1000,교사부여,20221025
960,1000,교사부여,20221025
2020,1500,교사부여,20221025
1365,1000,교사부여,20221025
3495,1000,교사부여,20221025
3528,1000,교사부여,20221025
2054,1000,교사부여,20221025
2597,1000,교사부여,20221025
2268,1000,교사부여,20221025
1123,1000,교사부여,20221025
2639,1000,교사부여,20221025
3461,1000,교사부여,20221025
3835,1000,교사부여,20221025
377,1000,교사부여,20221025
1533,868,교사부여,20221025
2074,1000,교사부여,20221026
2857,1000,교사부여,20221026
2285,1000,교사부여,20221026
2202,1000,교사부여,20221026
3424,1000,교사부여,20221026
38,5000,교사부여,20221026
619,1000,교사부여,20221026
3470,1000,교사부여,20221026
385,1000,교사부여,20221026
3005,1000,교사부여,20221026
3040,1000,교사부여,20221026
418,5000,교사부여,20221026
1635,1500,교사부여,20221026
3478,1000,교사부여,20221026
843,2000,교사부여,20221026
2787,1000,교사부여,20221026
2149,1000,교사부여,20221026
2407,5000,교사부여,20221026
418,5000,교사부여,20221026
1135,5000,교사부여,20221026
911,1000,교사부여,20221026
3451,1000,교사부여,20221026
16,2000,교사부여,20221026
38,5000,교사부여,20221026
38,5000,교사부여,20221026
3147,1000,교사부여,20221026
2978,900,교사부여,20221026
2478,1000,교사부여,20221026
3536,1000,교사부여,20221026
3193,1000,교사부여,20221026
3236,1000,교사부여,20221026
1108,1000,교사부여,20221026
1668,1000,교사부여,20221026
2150,1000,교사부여,20221026
2161,600,교사부여,20221026
1445,1000,교사부여,20221026
956,1000,교사부여,20221026
416,1000,교사부여,20221026
2307,1000,교사부여,20221026
1261,1000,교사부여,20221026
1462,1000,교사부여,20221026
1618,1000,교사부여,20221026
1847,1000,교사부여,20221026
3378,1000,교사부여,20221026
3194,1000,교사부여,20221026
3347,1000,교사부여,20221026
682,1000,교사부여,20221026
407,1000,교사부여,20221026
416,1000,교사부여,20221026
1204,1000,교사부여,20221026
3567,1000,교사부여,20221026
380,1000,교사부여,20221026
3062,1000,교사부여,20221026
2582,1000,교사부여,20221026
1984,1000,교사부여,20221026
38,5000,교사부여,20221026
64,2000,교사부여,20221026
876,1000,교사부여,20221026
617,1000,교사부여,20221026
246,1000,교사부여,20221026
1572,800,교사부여,20221026
3176,1000,교사부여,20221026
3106,2000,교사부여,20221026
1647,1000,교사부여,20221026
617,1700,교사부여,20221026
2736,1000,교사부여,20221026
2234,1000,교사부여,20221026
637,600,교사부여,20221026
2220,1000,교사부여,20221026
2396,1000,교사부여,20221026
1718,1000,교사부여,20221026
1473,1000,친구추천,20221026
2484,1000,친구추천,20221026
595,1000,친구추천,20221026
2910,1000,친구추천 회원가입,20221026
468,1000,회원가입 추천,20221026
595,1000,회원가입 추천,20221026
1613,1000,친구추천,20221026
2114,1000,친구추천,20221026
1940,1000,친구추천,20221026
638,1000,회원가입 추천,20221026
95,1000,회원가입 추천,20221026
3937,1000,친구추천 회원가입,20221026
571,1000,친구추천,20221026
1013,1000,회원가입 추천,20221026
343,1000,친구추천,20221026
1522,1000,친구추천 회원가입,20221026
7,1000,회원가입 추천,20221026
77,1000,친구추천 회원가입,20221026
3865,1000,친구추천 회원가입,20221026
2304,1000,친구추천,20221026
2954,1000,친구추천 회원가입,20221026
24,1000,회원가입 추천,20221026
368,1000,친구추천 회원가입,20221026
2393,1000,친구추천 회원가입,20221026
2292,1000,친구추천 회원가입,20221026
1955,1000,친구추천,20221026
3593,1000,친구추천 회원가입,20221026
3585,1000,친구추천,20221026
819,1000,친구추천 회원가입,20221026
58,1000,회원가입 추천,20221026
1569,1000,친구추천 회원가입,20221026
564,1000,회원가입 추천,20221026
405,1000,회원가입 추천,20221026
571,1000,회원가입 추천,20221026
2509,1000,친구추천 회원가입,20221026
3737,1000,친구추천,20221026
1567,1000,친구추천,20221026
172,1000,회원가입 추천,20221026
5,1000,회원가입 추천,20221026
3251,1000,친구추천 회원가입,20221026
2905,1000,친구추천 회원가입,20221026
1251,1000,친구추천,20221026
1611,1000,친구추천 회원가입,20221026
171,1000,회원가입 추천,20221026
2903,1000,친구추천 회원가입,20221026
1323,1000,친구추천,20221026
171,1000,친구추천,20221026
351,1000,친구추천,20221026
385,1000,친구추천 회원가입,20221026
3434,1000,친구추천 회원가입,20221026
2706,1000,친구추천 회원가입,20221026
3827,1000,회원가입 추천,20221026
1802,1000,친구추천,20221026
745,1000,친구추천 회원가입,20221026
3681,1000,친구추천,20221026
0,1000,회원가입 추천,20221026
108,1000,회원가입 추천,20221026
0,1000,회원가입 추천,20221026
2987,1000,친구추천,20221026
1529,1000,친구추천,20221026
0,1000,회원가입 추천,20221026
3554,1000,친구추천 회원가입,20221026
0,1000,회원가입 추천,20221026
0,1000,회원가입 추천,20221026
13,1000,회원가입 추천,20221026
3384,626,(북클럽) 북클럽 -> 초등 전환,20221026
0,1000,회원가입 추천,20221026
0,1000,회원가입 추천,20221026
601,1000,친구추천,20221026
666,1000,친구추천,20221026
3563,1000,친구추천 회원가입,20221026
3545,1000,회원가입 추천,20221026
620,1000,친구추천 회원가입,20221026
965,2000,교사부여,20221026
601,1000,회원가입 추천,20221026
3250,1000,교사부여,20221026
2469,1000,친구추천 회원가입,20221026
3448,2000,교사부여,20221026
2061,540,교사부여,20221026
3465,830,교사부여,20221026
434,1000,교사부여,20221026
2934,505,교사부여,20221026
1244,1000,교사부여,20221026
235,1000,교사부여,20221026
2009,653,(북클럽) 북클럽 -> 초등 전환,20221026
1706,6000,간식타임 환불,20221026
2385,1000,교사부여,20221026
2780,1000,친구추천 회원가입,20221026
1699,1000,친구추천,20221026
1743,1000,교사부여,20221026
3700,15000,교사부여,20221026
3428,4000,간식타임 환불,20221026
1839,1000,친구추천 회원가입,20221026
235,1000,교사부여,20221026
564,1000,친구추천,20221026
2656,1000,친구추천,20221026
1321,1000,친구추천 회원가입,20221026
2073,2000,교사부여,20221026
971,1800,교사부여,20221026
1356,1000,교사부여,20221026
3481,1000,교사부여,20221026
3891,1000,교사부여,20221026
2532,1000,교사부여,20221026
184,1000,회원가입 추천,20221026
1482,1000,교사부여,20221026
301,1000,회원가입 추천,20221026
89,1000,회원가입 추천,20221026
26,1000,회원가입 추천,20221026
3584,1000,친구추천,20221026
52,1000,회원가입 추천,20221026
2075,1000,친구추천 회원가입,20221026
3336,1000,친구추천,20221026
497,1000,친구추천,20221026
2985,1000,친구추천 회원가입,20221026
2472,1000,친구추천 회원가입,20221026
224,1000,교사부여,20221026
224,1000,교사부여,20221026
1989,1000,친구추천 회원가입,20221026
1494,1000,친구추천,20221026
959,1000,교사부여,20221026
434,1000,교사부여,20221026
3555,1000,교사부여,20221026
2129,1000,교사부여,20221026
3101,1000,교사부여,20221026
3171,1000,친구추천 회원가입,20221026
23,1000,회원가입 추천,20221026
3578,1000,교사부여,20221026
2333,1000,친구추천,20221026
1265,1000,교사부여,20221026
1079,1000,친구추천 회원가입,20221026
852,1000,교사부여,20221026
3083,1000,교사부여,20221026
2964,1000,교사부여,20221026
1209,1000,교사부여,20221026
667,1000,교사부여,20221026
2786,1000,친구추천,20221026
2748,1000,교사부여,20221026
392,1000,회원가입 추천,20221026
80,1000,회원가입 추천,20221026
1166,1000,교사부여,20221026
905,2750,간식타임 환불,20221026
2295,1000,교사부여,20221026
5,1000,회원가입 추천,20221026
603,1000,회원가입 추천,20221026
769,1000,친구추천,20221026
2707,1000,친구추천 회원가입,20221026
1430,3000,교사부여,20221026
89,1000,회원가입 추천,20221026
1656,1000,교사부여,20221026
671,600,교사부여,20221026
3388,1000,교사부여,20221026
3782,1200,교사부여,20221026
3551,1000,친구추천 회원가입,20221026
3797,1000,교사부여,20221026
3832,1000,교사부여,20221026
246,1000,교사부여,20221026
2224,1000,교사부여,20221026
2841,1000,교사부여,20221026
12,1000,회원가입 추천,20221026
1899,1000,교사부여,20221026
1583,1000,친구추천,20221026
1512,1000,교사부여,20221026
2363,1000,교사부여,20221026
1525,1000,교사부여,20221026
3928,503,(북클럽) 북클럽 -> 초등 전환,20221026
3913,1000,교사부여,20221026
1437,1000,교사부여,20221026
1304,1000,친구추천,20221026
2185,2000,교사부여,20221026
1137,600,교사부여,20221026
1307,1000,친구추천,20221026
22,1000,회원가입 추천,20221026
2524,1000,교사부여,20221026
554,1000,친구추천 회원가입,20221026
3494,1000,친구추천,20221026
824,700,교사부여,20221026
3436,1000,교사부여,20221027
979,1000,교사부여,20221027
2438,1000,교사부여,20221027
121,3000,교사부여,20221027
361,1000,교사부여,20221027
2594,2000,교사부여,20221027
1835,1000,교사부여,20221027
1904,1000,교사부여,20221027
967,1000,교사부여,20221027
3806,1000,교사부여,20221027
614,5000,교사부여,20221027
3880,1000,교사부여,20221027
2265,1000,교사부여,20221027
1298,1000,교사부여,20221027
1786,1000,교사부여,20221027
2450,1000,교사부여,20221027
367,1000,교사부여,20221027
1120,1000,교사부여,20221027
127,3500,교사부여,20221027
1934,5000,교사부여,20221027
2869,1200,교사부여,20221027
793,1000,교사부여,20221027
900,5000,교사부여,20221027
2824,2000,교사부여,20221027
1450,2000,교사부여,20221027
1400,1000,교사부여,20221027
1224,1000,교사부여,20221027
894,1000,교사부여,20221027
367,2000,교사부여,20221027
1938,1000,교사부여,20221027
1427,2000,교사부여,20221027
2825,1000,교사부여,20221027
3910,1000,교사부여,20221027
2915,1000,교사부여,20221027
1180,1500,교사부여,20221027
2642,1000,교사부여,20221027
3833,700,교사부여,20221027
1009,1000,교사부여,20221027
2579,1000,교사부여,20221027
3911,1000,교사부여,20221027
1901,1000,교사부여,20221027
907,1000,교사부여,20221027
3311,1000,교사부여,20221027
1911,1000,교사부여,20221027
3001,5000,교사부여,20221027
2308,1000,교사부여,20221027
2628,2000,교사부여,20221027
3774,1000,교사부여,20221027
403,1000,교사부여,20221027
3410,1000,교사부여,20221027
1398,1000,교사부여,20221027
248,3000,교사부여,20221027
3073,1000,교사부여,20221027
3126,1000,교사부여,20221027
1871,1000,교사부여,20221027
364,1000,교사부여,20221027
1280,1000,교사부여,20221027
2712,1000,교사부여,20221027
3294,1000,교사부여,20221027
1319,1000,교사부여,20221027
2001,1400,교사부여,20221027
544,1000,교사부여,20221027
223,1000,교사부여,20221027
3015,1000,교사부여,20221027
2812,1000,교사부여,20221027
2184,1000,교사부여,20221027
156,1000,교사부여,20221027
2881,1500,교사부여,20221027
3103,1000,교사부여,20221027
761,1000,교사부여,20221027
765,1000,교사부여,20221027
3660,800,교사부여,20221027
3438,2000,교사부여,20221027
3038,1000,교사부여,20221027
1575,1000,교사부여,20221027
1167,1500,교사부여,20221027
1592,1000,교사부여,20221027
1841,4500,교사부여,20221027
132,1000,교사부여,20221027
1292,1000,교사부여,20221027
1882,1000,교사부여,20221027
132,1000,교사부여,20221027
3119,1000,교사부여,20221027
2390,1000,교사부여,20221027
2005,1000,교사부여,20221027
1664,1000,교사부여,20221027
417,1000,교사부여,20221027
620,1000,교사부여,20221027
1370,1000,교사부여,20221027
2811,1000,교사부여,20221027
2942,1000,교사부여,20221027
2431,1000,교사부여,20221027
3897,1000,교사부여,20221027
2795,777,교사부여,20221027
1606,1000,교사부여,20221027
2079,5000,교사부여,20221027
937,600,교사부여,20221027
3340,2000,교사부여,20221027
262,1000,교사부여,20221027
796,1500,교사부여,20221027
3922,1000,교사부여,20221027
978,1000,교사부여,20221027
570,1000,교사부여,20221027
3400,1000,교사부여,20221027
2585,1000,교사부여,20221027
510,1000,교사부여,20221027
588,600,교사부여,20221027
3647,1000,교사부여,20221027
3358,1500,교사부여,20221027
1526,1000,교사부여,20221027
677,2000,교사부여,20221027
2487,750,교사부여,20221027
2492,2000,교사부여,20221027
1863,2000,교사부여,20221027
2530,2000,교사부여,20221027
2006,1000,교사부여,20221027
3773,1000,교사부여,20221027
2734,1000,교사부여,20221027
2088,1000,교사부여,20221027
1412,1000,교사부여,20221027
494,1000,교사부여,20221027
2482,1000,교사부여,20221027
2476,1000,교사부여,20221027
2803,1000,교사부여,20221027
588,1400,교사부여,20221027
1589,1000,교사부여,20221027
2127,1000,교사부여,20221027
4,1000,회원가입 추천,20221027
218,1000,친구추천,20221027
674,1000,회원가입 추천,20221027
3446,1000,친구추천,20221027
683,1000,친구추천 회원가입,20221027
130,1000,친구추천,20221027
3941,1000,회원가입 추천,20221027
154,1000,회원가입 추천,20221027
361,1000,친구추천 회원가입,20221027
60,1000,친구추천,20221027
597,1000,회원가입 추천,20221027
597,1000,친구추천,20221027
2751,1000,친구추천 회원가입,20221027
3901,1000,친구추천 회원가입,20221027
495,1000,친구추천,20221027
3936,1000,회원가입 추천,20221027
14,1000,친구추천,20221027
130,1000,회원가입 추천,20221027
6,1000,회원가입 추천,20221027
60,1000,친구추천,20221027
391,1000,회원가입 추천,20221027
1766,1000,친구추천,20221027
60,1000,회원가입 추천,20221027
3669,1000,친구추천,20221027
2549,1000,친구추천,20221027
45,1000,회원가입 추천,20221027
1715,1000,친구추천 회원가입,20221027
60,1000,회원가입 추천,20221027
2755,1000,친구추천 회원가입,20221027
462,1000,회원가입 추천,20221027
9,1000,회원가입 추천,20221027
1723,1000,친구추천,20221027
1075,1000,친구추천 회원가입,20221027
453,1000,회원가입 추천,20221027
629,1000,회원가입 추천,20221027
3198,1000,친구추천,20221027
1838,1000,친구추천 회원가입,20221027
2200,1000,회원가입 추천,20221027
2848,1000,친구추천 회원가입,20221027
12,1000,회원가입 추천,20221027
3121,11250,간식타임 환불,20221027
1256,1000,친구추천 회원가입,20221027
225,1000,회원가입 추천,20221027
2870,1000,친구추천 회원가입,20221027
1777,1000,친구추천,20221027
2383,1000,친구추천 회원가입,20221027
25,1000,회원가입 추천,20221027
3851,1000,친구추천,20221027
2906,1000,친구추천,20221027
1710,1000,친구추천 회원가입,20221027
443,1000,친구추천,20221027
103,1000,회원가입 추천,20221027
443,1000,회원가입 추천,20221027
231,1000,회원가입 추천,20221027
1913,1000,회원가입 추천,20221027
2813,1000,친구추천 회원가입,20221027
1837,1000,친구추천 회원가입,20221027
90,1000,회원가입 추천,20221027
2490,1000,친구추천 회원가입,20221027
517,1000,친구추천 회원가입,20221027
254,1000,친구추천,20221027
468,1000,친구추천,20221027
653,1000,친구추천 회원가입,20221027
413,1000,친구추천,20221027
2962,1000,회원가입 추천,20221027
2622,1000,친구추천 회원가입,20221027
896,1000,친구추천 회원가입,20221027
35,1000,회원가입 추천,20221027
35,1000,회원가입 추천,20221027
35,1000,회원가입 추천,20221027
292,1000,친구추천 회원가입,20221027
285,1000,친구추천,20221027
2521,1000,친구추천 회원가입,20221027
17,1000,회원가입 추천,20221027
533,1000,친구추천,20221027
435,1000,친구추천,20221027
2892,1000,친구추천 회원가입,20221027
59,1000,회원가입 추천,20221027
391,1000,친구추천,20221027
17,1000,회원가입 추천,20221027
1438,1000,친구추천,20221027
720,1000,회원가입 추천,20221027
413,1000,회원가입 추천,20221027
234,1000,회원가입 추천,20221027
2539,1000,회원가입 추천,20221027
242,1000,회원가입 추천,20221027
161,1000,회원가입 추천,20221027
585,1000,회원가입 추천,20221027
3812,1000,친구추천,20221027
40,1000,회원가입 추천,20221027
417,1000,친구추천 회원가입,20221027
570,1000,친구추천 회원가입,20221027
1541,1000,친구추천 회원가입,20221027
208,1000,회원가입 추천,20221027
2571,1000,친구추천 회원가입,20221027
3190,1000,친구추천 회원가입,20221027
240,1000,친구추천,20221027
435,1000,회원가입 추천,20221027
206,1000,회원가입 추천,20221027
706,1000,친구추천 회원가입,20221027
2923,1000,친구추천 회원가입,20221027
141,1000,친구추천,20221027
531,1000,친구추천,20221027
453,1000,친구추천,20221027
2505,1000,친구추천 회원가입,20221027
531,1000,회원가입 추천,20221027
2663,1000,친구추천,20221027
614,1000,친구추천 회원가입,20221027
141,1000,회원가입 추천,20221027
3786,1000,친구추천,20221027
494,1000,친구추천 회원가입,20221027
3729,1000,친구추천,20221027
18,1000,친구추천,20221027
3164,1000,친구추천,20221027
90,1000,회원가입 추천,20221027
692,1000,친구추천 회원가입,20221027
90,1000,회원가입 추천,20221027
455,1000,회원가입 추천,20221027
65,1000,회원가입 추천,20221027
26,1000,회원가입 추천,20221027
630,1000,친구추천 회원가입,20221027
67,1000,회원가입 추천,20221027
622,1000,회원가입 추천,20221028
24,1000,회원가입 추천,20221028
2095,1000,친구추천,20221028
79,1000,회원가입 추천,20221028
86,1000,회원가입 추천,20221028
396,1000,회원가입 추천,20221028
995,1000,교사부여,20221028
2937,1000,친구추천 회원가입,20221028
3232,1000,친구추천 회원가입,20221028
1803,1000,친구추천 회원가입,20221028
1026,1000,교사부여,20221028
551,1000,회원가입 추천,20221028
1174,1000,친구추천 회원가입,20221028
422,1000,교사부여,20221028
491,1000,친구추천 회원가입,20221028
476,1000,친구추천,20221028
2725,1000,친구추천 회원가입,20221028
359,1000,친구추천,20221028
2819,1000,친구추천 회원가입,20221028
296,1000,친구추천,20221028
628,1000,회원가입 추천,20221028
990,1000,친구추천 회원가입,20221028
536,1000,친구추천,20221028
634,1000,친구추천,20221028
134,1000,친구추천 회원가입,20221028
3697,1000,친구추천 회원가입,20221028
594,1000,친구추천,20221028
234,1000,친구추천,20221028
108,1000,회원가입 추천,20221028
3653,1000,친구추천 회원가입,20221028
629,1000,친구추천,20221028
2935,1000,친구추천 회원가입,20221028
2108,1000,회원가입 추천,20221028
1783,1000,친구추천,20221028
2878,1000,회원가입 추천,20221028
2526,1000,친구추천,20221028
587,1000,회원가입 추천,20221028
3270,1000,친구추천 회원가입,20221028
3269,1000,친구추천 회원가입,20221028
37,1000,회원가입 추천,20221028
961,1000,친구추천,20221028
29,1000,회원가입 추천,20221028
2722,1000,친구추천,20221028
2024,1000,친구추천 회원가입,20221028
296,1000,회원가입 추천,20221028
362,1000,회원가입 추천,20221028
3519,1000,친구추천 회원가입,20221028
480,5000,교사부여,20221028
3576,1000,친구추천 회원가입,20221028
24,1000,회원가입 추천,20221028
794,1000,친구추천,20221028
2968,1000,친구추천 회원가입,20221028
201,1000,친구추천,20221028
482,1000,회원가입 추천,20221028
628,1000,친구추천,20221028
305,5000,교사부여,20221028
647,1000,교사부여,20221028
605,1000,친구추천 회원가입,20221028
1998,1000,친구추천 회원가입,20221028
3371,1000,친구추천,20221028
3403,1500,교사부여,20221028
69,1000,친구추천,20221028
104,1000,회원가입 추천,20221028
859,1000,회원가입 추천,20221028
3507,1000,친구추천 회원가입,20221028
34,1000,회원가입 추천,20221028
538,1000,회원가입 추천,20221028
1067,1000,친구추천,20221028
2126,1000,회원가입 추천,20221028
501,1000,친구추천,20221028
3084,1000,회원가입 추천,20221028
305,20000,교사부여,20221028
3387,1000,친구추천 회원가입,20221028
269,1000,회원가입 추천,20221028
2302,1000,교사부여,20221028
2957,1000,회원가입 추천,20221028
594,1000,회원가입 추천,20221028
2898,1000,친구추천 회원가입,20221028
757,1000,친구추천,20221028
515,1000,회원가입 추천,20221028
284,1000,친구추천,20221028
2730,1000,친구추천 회원가입,20221028
917,1000,교사부여,20221028
1199,1500,교사부여,20221028
438,5000,교사부여,20221028
208,1000,친구추천,20221028
1881,1000,친구추천 회원가입,20221028
504,1000,회원가입 추천,20221028
269,1000,친구추천,20221028
201,1000,회원가입 추천,20221028
3131,1000,친구추천 회원가입,20221028
2868,1000,회원가입 추천,20221028
33,1000,회원가입 추천,20221028
30,29000,교사부여,20221028
231,1000,친구추천,20221028
347,1000,친구추천,20221028
1925,1000,회원가입 추천,20221028
778,1000,친구추천 회원가입,20221028
1731,1000,교사부여,20221028
634,1000,회원가입 추천,20221028
782,1000,친구추천 회원가입,20221028
1390,1000,친구추천 회원가입,20221028
2120,1000,친구추천,20221028
6,1000,회원가입 추천,20221028
359,1000,회원가입 추천,20221028
69,1000,친구추천,20221028
499,1000,회원가입 추천,20221028
104,1000,친구추천,20221028
206,1000,친구추천,20221028
29,1000,회원가입 추천,20221028
50,1000,친구추천,20221028
193,1000,친구추천,20221028
827,1000,친구추천 회원가입,20221028
3237,1000,교사부여,20221028
2056,1000,친구추천 회원가입,20221028
482,1000,친구추천,20221028
2816,1000,회원가입 추천,20221028
89,1000,친구추천,20221028
515,1000,친구추천,20221028
3542,1000,친구추천 회원가입,20221028
1163,1000,친구추천,20221028
284,1000,회원가입 추천,20221028
37,1000,회원가입 추천,20221028
3876,1000,교사부여,20221028
1420,1000,친구추천 회원가입,20221028
3642,1000,회원가입 추천,20221028
507,1000,친구추천,20221028
2434,1000,친구추천 회원가입,20221028
2371,1000,친구추천 회원가입,20221028
3359,1000,회원가입 추천,20221028
1407,1000,교사부여,20221028
536,1000,회원가입 추천,20221028
370,1000,친구추천 회원가입,20221028
11,1000,친구추천,20221028
627,1000,친구추천,20221028
855,600,교사부여,20221028
155,1000,교사부여,20221028
222,3000,교사부여,20221028
2863,1000,교사부여,20221028
1811,1000,친구추천 회원가입,20221028
455,1000,친구추천,20221028
21,1000,회원가입 추천,20221028
93,1000,회원가입 추천,20221028
111,1000,친구추천,20221028
3343,1000,친구추천,20221028
3516,1000,친구추천 회원가입,20221028
421,1000,회원가입 추천,20221028
2072,1000,친구추천 회원가입,20221028
507,1000,회원가입 추천,20221028
1920,1000,친구추천,20221028
101,1000,회원가입 추천,20221028
18,1000,친구추천,20221028
1364,1000,친구추천 회원가입,20221028
2,1000,회원가입 추천,20221028
101,1000,회원가입 추천,20221028
3471,20000,교사부여,20221028
1588,1000,회원가입 추천,20221028
2744,1000,친구추천 회원가입,20221028
462,1000,친구추천,20221028
841,1000,친구추천 회원가입,20221028
33,1000,친구추천,20221028
1333,1000,친구추천 회원가입,20221028
2506,1000,회원가입 추천,20221028
3397,1000,친구추천 회원가입,20221028
405,1000,친구추천,20221028
2602,1000,회원가입 추천,20221028
501,1000,회원가입 추천,20221028
421,1000,친구추천,20221028
627,1000,회원가입 추천,20221028
2426,20000,교사부여,20221028
2352,1000,교사부여,20221028
1392,1000,교사부여,20221028
1305,1000,친구추천 회원가입,20221028
1159,1000,회원가입 추천,20221028
2104,1000,친구추천,20221028
1885,1000,친구추천,20221028
2183,1000,친구추천 회원가입,20221028
1259,1000,회원가입 추천,20221028
1823,1000,교사부여,20221028
33,1000,교사부여,20221028
2955,1000,친구추천 회원가입,20221028
626,1000,친구추천,20221028
3140,1000,회원가입 추천,20221028
5,1000,회원가입 추천,20221028
1406,1000,친구추천 회원가입,20221028
105,5000,교사부여,20221028
2191,1000,교사부여,20221028
952,1000,교사부여,20221028
438,1600,교사부여,20221028
2807,1000,교사부여,20221028
30,5000,교사부여,20221028
1733,10000,교사부여,20221028
2607,2000,교사부여,20221028
658,2000,교사부여,20221028
1961,1000,교사부여,20221028
2876,20000,교사부여,20221028
1639,1000,친구추천 회원가입,20221028
2761,1000,회원가입 추천,20221028
499,1000,친구추천,20221028
111,1000,회원가입 추천,20221028
1615,1000,교사부여,20221028
1058,5000,교사부여,20221028
2342,700,교사부여,20221028
1322,2000,교사부여,20221028
1217,2000,교사부여,20221028
